[2025-04-23 14:48:28,621] INFO - Loaded yaml files.
[2025-04-23 14:48:28,622] INFO - App config:
{"logger": {"level": "INFO", "handlers": ["file"], "log_file": "logs/sampling.log"}, "db": {"analyzer_server_es": {"hosts": ["http://192.168.124.240:39202"], "timeout": 10, "max_retries": 3}, "ai_server_es": {"hosts": ["http://192.168.124.250:2067"], "timeout": 10, "max_retries": 3}}, "index_definition": {"source_index": {"index_name": "alltns", "index_date": "%Y.%m", "basis_field": "accountNo", "lookback_months": 1, "cut_off_date": "2025.03.31"}, "sampled_raw_index": {"index_name": "sampled_alltns", "basis_field": "accountNo"}}, "sampling_option": {"basis_field": "accountNo", "timestamp_field": "@timestamp", "timestamp_field_format": "%Y-%m-%dT%H:%M:%S.%fZ", "exclude_basis_values_file_path": "input/fraud/fraud_basis_values.txt", "transaction_filter": {"LN_DPS_TRSC_KIND_CD_NM": "출금"}, "scroll_time": "2m", "batch_size": 10000, "max_scroll_attempts": 50, "max_scroll_docs_limit": 500000, "target_sample_size": 1000, "output": {"basis_value_file": "output/normal_sampled_basis_values.txt", "timestamp_file": "output/normal_sampled_timestamp.txt"}, "duplicate_check_batch": 5000}}
[2025-04-23 14:48:28,622] INFO - Stratification config:
{"age": {"field": "customerAge", "strat_type": "range", "mapping": "long", "ranges": [{"key": "00s", "to": 10}, {"key": "10s", "from": 10, "to": 20}, {"key": "20s", "from": 20, "to": 30}, {"key": "30s", "from": 30, "to": 40}, {"key": "40s", "from": 40, "to": 50}, {"key": "50s", "from": 50, "to": 60}, {"key": "60s", "from": 60, "to": 70}, {"key": "70s+", "from": 70}]}, "channel": {"field": "CHNL_TYP_CD_NM", "strat_type": "terms", "mapping": "keyword", "size": 20, "missing": "NA", "min_doc_count": 10}, "gender": {"field": "customerGenderName", "strat_type": "terms", "mapping": "keyword", "size": 2, "missing": "NA", "min_doc_count": 10}}
[2025-04-23 14:48:28,641] INFO - Existing indices: ['alltns-2025.02', 'alltns-2025.03']
[2025-04-23 14:48:28,641] INFO - Starting stratified sampling run...
[2025-04-23 14:48:28,641] INFO - Transaction filter: {"LN_DPS_TRSC_KIND_CD_NM": "출금"}
[2025-04-23 14:48:28,641] INFO - Stratified_query: {"query": {"bool": {"must": [{"term": {"LN_DPS_TRSC_KIND_CD_NM": "\ucd9c\uae08"}}]}}, "size": 0, "aggs": {"by_age": {"range": {"field": "customerAge", "ranges": [{"key": "00s", "to": 10}, {"key": "10s", "from": 10, "to": 20}, {"key": "20s", "from": 20, "to": 30}, {"key": "30s", "from": 30, "to": 40}, {"key": "40s", "from": 40, "to": 50}, {"key": "50s", "from": 50, "to": 60}, {"key": "60s", "from": 60, "to": 70}, {"key": "70s+", "from": 70}]}, "aggs": {"by_channel": {"terms": {"field": "CHNL_TYP_CD_NM", "size": 20, "min_doc_count": 10, "missing": "NA"}, "aggs": {"by_gender": {"terms": {"field": "customerGenderName", "size": 2, "min_doc_count": 10, "missing": "NA"}, "aggs": {}}}}}}}}
[2025-04-23 14:48:28,641] INFO - Running stratified aggregation for index: alltns-2025.02
[2025-04-23 14:48:28,646] INFO - [Index: alltns-2025.02] Total docs: 23608074
[2025-04-23 14:48:28,646] INFO - 
[alltns-2025.02 Stratified Bucket Distribution]
[2025-04-23 14:48:28,646] INFO - Bucket                                   | Count      | Percent   
[2025-04-23 17:13:59,718] INFO - Attempt 1: inserted 16 documents out of 16 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:13:59,719] INFO - Sampling completed for bucket in index alltns-2025.03: 16 documents inserted (quota: 16, attempts: 1)
[2025-04-23 17:13:59,734] INFO - Sampling 13 documents from bucket: {'by_age': '40s', 'by_channel': '대외계', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:00,594] INFO - Inserted 13 documents, 0 duplicates (including 0 bulk failures) from 13 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:00,594] INFO - Attempt 1: inserted 13 documents out of 13 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:00,597] INFO - Sampling completed for bucket in index alltns-2025.03: 13 documents inserted (quota: 13, attempts: 1)
[2025-04-23 17:14:00,613] INFO - Sampling 12 documents from bucket: {'by_age': '40s', 'by_channel': '모바일뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:01,516] INFO - Inserted 11 documents, 1 duplicates (including 0 bulk failures) from 12 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:01,517] INFO - Attempt 1: inserted 11 documents out of 12 candidates (index=alltns-2025.03, quota_left=1)
[2025-04-23 17:14:02,384] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:02,385] INFO - Attempt 2: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:02,387] INFO - Sampling completed for bucket in index alltns-2025.03: 12 documents inserted (quota: 12, attempts: 2)
[2025-04-23 17:14:02,404] INFO - Sampling 10 documents from bucket: {'by_age': '40s', 'by_channel': '모바일뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:03,199] INFO - Inserted 10 documents, 0 duplicates (including 0 bulk failures) from 10 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:03,199] INFO - Attempt 1: inserted 10 documents out of 10 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:03,202] INFO - Sampling completed for bucket in index alltns-2025.03: 10 documents inserted (quota: 10, attempts: 1)
[2025-04-23 17:14:03,216] INFO - Sampling 5 documents from bucket: {'by_age': '40s', 'by_channel': '현금자동입출금기', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:04,048] INFO - Inserted 5 documents, 0 duplicates (including 0 bulk failures) from 5 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:04,048] INFO - Attempt 1: inserted 5 documents out of 5 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:04,050] INFO - Sampling completed for bucket in index alltns-2025.03: 5 documents inserted (quota: 5, attempts: 1)
[2025-04-23 17:14:04,065] INFO - Sampling 4 documents from bucket: {'by_age': '40s', 'by_channel': '현금자동입출금기', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:04,884] INFO - Inserted 4 documents, 0 duplicates (including 0 bulk failures) from 4 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:04,884] INFO - Attempt 1: inserted 4 documents out of 4 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:04,886] INFO - Sampling completed for bucket in index alltns-2025.03: 4 documents inserted (quota: 4, attempts: 1)
[2025-04-23 17:14:04,901] INFO - Sampling 3 documents from bucket: {'by_age': '40s', 'by_channel': '인터넷뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:05,719] INFO - Inserted 3 documents, 0 duplicates (including 0 bulk failures) from 3 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:05,720] INFO - Attempt 1: inserted 3 documents out of 3 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:05,721] INFO - Sampling completed for bucket in index alltns-2025.03: 3 documents inserted (quota: 3, attempts: 1)
[2025-04-23 17:14:05,735] INFO - Sampling 2 documents from bucket: {'by_age': '40s', 'by_channel': '인터넷뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:06,490] INFO - Inserted 2 documents, 0 duplicates (including 0 bulk failures) from 2 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:06,490] INFO - Attempt 1: inserted 2 documents out of 2 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:06,492] INFO - Sampling completed for bucket in index alltns-2025.03: 2 documents inserted (quota: 2, attempts: 1)
[2025-04-23 17:14:06,507] INFO - Sampling 2 documents from bucket: {'by_age': '40s', 'by_channel': '오픈뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:07,238] INFO - Inserted 2 documents, 0 duplicates (including 0 bulk failures) from 2 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:07,238] INFO - Attempt 1: inserted 2 documents out of 2 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:07,240] INFO - Sampling completed for bucket in index alltns-2025.03: 2 documents inserted (quota: 2, attempts: 1)
[2025-04-23 17:14:07,256] INFO - Sampling 2 documents from bucket: {'by_age': '40s', 'by_channel': '오픈뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:07,942] INFO - Inserted 2 documents, 0 duplicates (including 0 bulk failures) from 2 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:07,942] INFO - Attempt 1: inserted 2 documents out of 2 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:07,943] INFO - Sampling completed for bucket in index alltns-2025.03: 2 documents inserted (quota: 2, attempts: 1)
[2025-04-23 17:14:07,959] INFO - Sampling 1 documents from bucket: {'by_age': '40s', 'by_channel': '계정단말', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:08,169] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:08,170] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:08,172] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:08,179] INFO - Sampling 1 documents from bucket: {'by_age': '40s', 'by_channel': '계정단말', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:08,355] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:08,355] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:08,357] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:08,361] INFO - Sampling 1 documents from bucket: {'by_age': '40s', 'by_channel': '창구', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:08,524] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:08,524] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:08,526] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:08,531] INFO - Sampling 1 documents from bucket: {'by_age': '40s', 'by_channel': '창구', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:08,698] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:08,698] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:08,699] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:08,704] INFO - Sampling 13 documents from bucket: {'by_age': '50s', 'by_channel': '센터컷', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:09,477] INFO - Inserted 13 documents, 0 duplicates (including 0 bulk failures) from 13 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:09,477] INFO - Attempt 1: inserted 13 documents out of 13 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:09,479] INFO - Sampling completed for bucket in index alltns-2025.03: 13 documents inserted (quota: 13, attempts: 1)
[2025-04-23 17:14:09,493] INFO - Sampling 11 documents from bucket: {'by_age': '50s', 'by_channel': '센터컷', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:10,266] INFO - Inserted 11 documents, 0 duplicates (including 0 bulk failures) from 11 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:10,266] INFO - Attempt 1: inserted 11 documents out of 11 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:10,268] INFO - Sampling completed for bucket in index alltns-2025.03: 11 documents inserted (quota: 11, attempts: 1)
[2025-04-23 17:14:10,283] INFO - Sampling 9 documents from bucket: {'by_age': '50s', 'by_channel': '대외계', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:11,135] INFO - Inserted 9 documents, 0 duplicates (including 0 bulk failures) from 9 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:11,135] INFO - Attempt 1: inserted 9 documents out of 9 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:11,137] INFO - Sampling completed for bucket in index alltns-2025.03: 9 documents inserted (quota: 9, attempts: 1)
[2025-04-23 17:14:11,153] INFO - Sampling 7 documents from bucket: {'by_age': '50s', 'by_channel': '대외계', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:11,961] INFO - Inserted 7 documents, 0 duplicates (including 0 bulk failures) from 7 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:11,961] INFO - Attempt 1: inserted 7 documents out of 7 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:11,963] INFO - Sampling completed for bucket in index alltns-2025.03: 7 documents inserted (quota: 7, attempts: 1)
[2025-04-23 17:14:11,979] INFO - Sampling 6 documents from bucket: {'by_age': '50s', 'by_channel': '모바일뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:12,839] INFO - Inserted 6 documents, 0 duplicates (including 0 bulk failures) from 6 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:12,839] INFO - Attempt 1: inserted 6 documents out of 6 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:12,841] INFO - Sampling completed for bucket in index alltns-2025.03: 6 documents inserted (quota: 6, attempts: 1)
[2025-04-23 17:14:12,856] INFO - Sampling 5 documents from bucket: {'by_age': '50s', 'by_channel': '모바일뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:13,691] INFO - Inserted 5 documents, 0 duplicates (including 0 bulk failures) from 5 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:13,691] INFO - Attempt 1: inserted 5 documents out of 5 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:13,693] INFO - Sampling completed for bucket in index alltns-2025.03: 5 documents inserted (quota: 5, attempts: 1)
[2025-04-23 17:14:13,709] INFO - Sampling 3 documents from bucket: {'by_age': '50s', 'by_channel': '현금자동입출금기', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:14,507] INFO - Inserted 3 documents, 0 duplicates (including 0 bulk failures) from 3 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:14,507] INFO - Attempt 1: inserted 3 documents out of 3 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:14,509] INFO - Sampling completed for bucket in index alltns-2025.03: 3 documents inserted (quota: 3, attempts: 1)
[2025-04-23 17:14:14,524] INFO - Sampling 2 documents from bucket: {'by_age': '50s', 'by_channel': '현금자동입출금기', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:15,239] INFO - Inserted 2 documents, 0 duplicates (including 0 bulk failures) from 2 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:15,239] INFO - Attempt 1: inserted 2 documents out of 2 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:15,241] INFO - Sampling completed for bucket in index alltns-2025.03: 2 documents inserted (quota: 2, attempts: 1)
[2025-04-23 17:14:15,256] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '인터넷뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:15,862] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:15,862] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:15,864] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:15,879] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '인터넷뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:16,442] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:16,442] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:16,443] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:16,459] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '오픈뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:17,034] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:17,034] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:17,036] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:17,050] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '오픈뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:17,571] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:17,571] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:17,574] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:17,588] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '창구', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:17,713] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:17,713] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:17,714] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:17,717] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '창구', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:17,821] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:17,821] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:17,823] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:17,825] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '계정단말', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:17,957] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:17,957] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:17,959] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:17,962] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '계정단말', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:18,078] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:18,078] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:18,080] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:18,083] INFO - Sampling 7 documents from bucket: {'by_age': '60s', 'by_channel': '센터컷', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:18,898] INFO - Inserted 7 documents, 0 duplicates (including 0 bulk failures) from 7 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:18,898] INFO - Attempt 1: inserted 7 documents out of 7 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:18,900] INFO - Sampling completed for bucket in index alltns-2025.03: 7 documents inserted (quota: 7, attempts: 1)
[2025-04-23 17:14:18,914] INFO - Sampling 6 documents from bucket: {'by_age': '60s', 'by_channel': '센터컷', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:19,721] INFO - Inserted 6 documents, 0 duplicates (including 0 bulk failures) from 6 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:19,721] INFO - Attempt 1: inserted 6 documents out of 6 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:19,722] INFO - Sampling completed for bucket in index alltns-2025.03: 6 documents inserted (quota: 6, attempts: 1)
[2025-04-23 17:14:19,738] INFO - Sampling 5 documents from bucket: {'by_age': '60s', 'by_channel': '대외계', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:20,593] INFO - Inserted 5 documents, 0 duplicates (including 0 bulk failures) from 5 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:20,593] INFO - Attempt 1: inserted 5 documents out of 5 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:20,594] INFO - Sampling completed for bucket in index alltns-2025.03: 5 documents inserted (quota: 5, attempts: 1)
[2025-04-23 17:14:20,611] INFO - Sampling 4 documents from bucket: {'by_age': '60s', 'by_channel': '대외계', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:21,435] INFO - Inserted 4 documents, 0 duplicates (including 0 bulk failures) from 4 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:21,435] INFO - Attempt 1: inserted 4 documents out of 4 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:21,437] INFO - Sampling completed for bucket in index alltns-2025.03: 4 documents inserted (quota: 4, attempts: 1)
[2025-04-23 17:14:21,452] INFO - Sampling 3 documents from bucket: {'by_age': '60s', 'by_channel': '모바일뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:22,283] INFO - Inserted 3 documents, 0 duplicates (including 0 bulk failures) from 3 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:22,283] INFO - Attempt 1: inserted 3 documents out of 3 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:22,285] INFO - Sampling completed for bucket in index alltns-2025.03: 3 documents inserted (quota: 3, attempts: 1)
[2025-04-23 17:14:22,301] INFO - Sampling 3 documents from bucket: {'by_age': '60s', 'by_channel': '모바일뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:23,120] INFO - Inserted 3 documents, 0 duplicates (including 0 bulk failures) from 3 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:23,120] INFO - Attempt 1: inserted 3 documents out of 3 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:23,123] INFO - Sampling completed for bucket in index alltns-2025.03: 3 documents inserted (quota: 3, attempts: 1)
[2025-04-23 17:14:23,138] INFO - Sampling 1 documents from bucket: {'by_age': '60s', 'by_channel': '현금자동입출금기', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:23,731] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:23,731] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:23,733] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:23,748] INFO - Sampling 1 documents from bucket: {'by_age': '60s', 'by_channel': '현금자동입출금기', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:24,281] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:24,281] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:24,283] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:24,297] INFO - Sampling 1 documents from bucket: {'by_age': '60s', 'by_channel': '인터넷뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:24,780] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:24,780] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:24,783] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:24,798] INFO - Sampling 1 documents from bucket: {'by_age': '60s', 'by_channel': '인터넷뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:25,281] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:25,281] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:25,284] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:25,298] INFO - Sampling 1 documents from bucket: {'by_age': '60s', 'by_channel': '오픈뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:25,754] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:25,754] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:25,756] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:25,774] INFO - Sampling 1 documents from bucket: {'by_age': '60s', 'by_channel': '오픈뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:26,223] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:26,223] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:26,225] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:26,240] INFO - Sampling 1 documents from bucket: {'by_age': '60s', 'by_channel': '계정단말', 'by_gender': 'male', 'index': 'alltns-2025.03'}
[2025-04-23 17:14:26,335] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:14:26,335] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.03, quota_left=0)
[2025-04-23 17:14:26,337] INFO - Sampling completed for bucket in index alltns-2025.03: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:14:26,338] INFO - Sampling 1 documents from bucket: {'by_age': '60s', 'by_channel': '계정단말', 'by_gender': 'female', 'index': 'alltns-2025.03'}
